system_number,accession_number,LocationString,Room
79229,2001.28.2,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
64411,2002.15.19,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7220,1985.61.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
51363,1932.1735,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7106,1961.3,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
199,1854.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
200,1854.2.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
1721,1913.129,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
1769,1913.17,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
95265,2003.123.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7342,1989.71.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
46690,1947.81,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7214,1984.121,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7103,1956.8.30,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
25657,1985.4.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
64003,ILE1976.5.4,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
6785,1935.17,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
26132,1983.22,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7373,1993.46.15,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7077,1939.15,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
181281,2013.154.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7192,1981.47,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
177440,1909.13.2,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
87127,1938.5999.1866,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7392,1993.46.47,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
155313,2010.98.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7406,1994.94.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
196133,ILE2015.5.2,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
61017,1995.80.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
86246,2018.5.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
74401,1998.23.10,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
4726,1931.135,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
218548,2016.147.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
76908,1998.25.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7083,1951.36.2,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7142,1970.24.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
8823,1970.24.2,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7301,1988.80.39,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7362,1991.28.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
78935,2001.28.14,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
127311,2008.115.26,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
127313,2008.115.27,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
174532,2012.59.2,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
112415,2014.121.74,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
1737,1913.143,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7385,1993.46.40,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
74402,1998.23.12,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
81656,2001.34.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
101439,2004.81.2,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
112383,2014.121.70,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
79236,2001.16.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
101438,2004.81.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7107,1965.132,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
1740,1913.146,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
1767,1913.169,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
25992,1982.5,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
210417,2015.123.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
96560,2001.87.575,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
135711,2001.87.7828,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
98784,2004.11.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
177540,2012.122.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
276989,2019.12.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
1762,1913.164,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
64364,2002.15.12,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
167560,2011.102.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
1759,1913.161,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
1726,1913.133,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
1727,1913.134,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
164334,2011.74.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
1761,1913.163,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
1938,1913.322,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
73026,1998.23.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
643,1909.13,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7190,1981.1.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
77886,2001.28.11,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7161,1977.56,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7191,1981.1.2,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
74220,1998.23.2,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
82617,2001.36.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
196132,ILE2015.5.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
9302,1967.74.16,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
293812,2021.72.1,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
36682,1939.263,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
36683,1939.264,"Art Gallery (OYAG), OYAG, 132 AN-Med",132
7260,1987.70.1,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
7364,1991.6.1,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
92877,2001.87.104,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
102076,2001.87.2691,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
104112,2001.87.2748,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
121721,2001.87.4652,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
126726,2001.87.4912,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
126615,2001.87.4996,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
132373,2001.87.6215,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
133596,2001.87.6706,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
134528,2001.87.7014,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
134545,2001.87.7120,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
136360,2001.87.8166,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
139289,2001.87.9813,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
141671,2001.87.11924,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
141689,2001.87.11937,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
142362,2001.87.12395,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
144194,2001.87.13901,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
144226,2001.87.13906,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
144284,2001.87.13912,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
144506,2001.87.14002,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
144523,2001.87.14011,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
144540,2001.87.14025,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
144601,2001.87.14042,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
144373,2001.87.14119,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
145410,2001.87.14548,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
145416,2001.87.14554,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
146667,2001.87.15296,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
148339,2001.87.16623,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
153717,2001.87.19595,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
153622,2001.87.19639,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
154268,2001.87.20722,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
154269,2001.87.20726,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
279037,2001.87.90447,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
118388,2004.6.3770,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
118433,2004.6.3815,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
118647,2004.6.3915,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
118653,2004.6.3921,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
118657,2004.6.3925,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
118678,2004.6.3945,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
118682,2004.6.3949,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
118688,2004.6.3955,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
118702,2004.6.3969,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
118624,2004.6.3993,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
118804,2004.6.4051,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
126892,2005.6.347,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
104893,2005.10.1,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
125957,2007.182.38,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
125978,2007.182.59,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
126235,2007.182.316,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
126238,2007.182.319,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
126239,2007.182.320,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
126282,2007.182.363,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
126358,2007.182.439,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
126391,2007.182.472,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
169189,2011.155.2,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
214662,2016.30.1,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
93348,2016.94.13,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
154264,2001.87.20710,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
153844,2001.87.19841,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
153837,2001.87.19813,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
153839,2001.87.19821,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
153782,2001.87.19812,"Art Gallery (OYAG), OYAG, 134 CM-Exh",134
220011,ILE2022.3.5,"Art Gallery (OYAG), OYAG, 137",137
137199,2001.87.56180,"Art Gallery (OYAG), OYAG, 137",137
98035,2001.87.1293,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
142706,2001.87.12489,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
192894,2001.87.39472,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
195112,2001.87.45339,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
194281,2001.87.45481,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
194408,2001.87.45498,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
196314,2001.87.47315,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
100144,2004.6.43,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
118732,2004.6.796,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
110055,2004.6.855,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
124089,2007.182.1,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
125926,2007.182.7,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
125947,2007.182.28,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
125958,2007.182.39,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
126012,2007.182.93,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
126395,2007.182.476,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
93446,2016.94.28,"Art Gallery (OYAG), OYAG, 137, Case 01",137-1
96162,2001.87.456,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
103913,2001.87.2740,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
104969,2001.87.2777,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
121659,2001.87.4600,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
121823,2001.87.4703,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
121935,2001.87.4787,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
126725,2001.87.4911,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
130623,2001.87.5901,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
141412,2001.87.11742,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
146551,2001.87.15235,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
104630,2004.6.354,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
110030,2004.6.838,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
114001,2004.6.1978,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
115819,2004.6.2042,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
116011,2004.6.2149,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
117706,2004.6.3383,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
126911,2005.6.360,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
125971,2007.182.52,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
126006,2007.182.87,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
126068,2007.182.149,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
126076,2007.182.157,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
126104,2007.182.185,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
126107,2007.182.188,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
126116,2007.182.197,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
91573,2016.94.10,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
93400,2016.94.16,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
93442,2016.94.24,"Art Gallery (OYAG), OYAG, 137, Case 02",137-2
96559,2001.87.574,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
119073,2001.87.3697,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
126976,2001.87.4945,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
126594,2001.87.4987,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
134654,2001.87.7202,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
138154,2001.87.7282,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
139196,2001.87.9970,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
139460,2001.87.10084,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
140633,2001.87.11222,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
141807,2001.87.13219,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
99914,2004.6.7,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
100942,2004.6.85,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
103797,2004.6.265,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
111546,2004.6.1435,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
111581,2004.6.1449,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
111619,2004.6.1483,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
111620,2004.6.1484,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
111695,2004.6.1545,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
111736,2004.6.1580,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
118693,2004.6.3960,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
126225,2007.182.306,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
126229,2007.182.310,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
126267,2007.182.348,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
126269,2007.182.350,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
126272,2007.182.353,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
126293,2007.182.374,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
125276,2008.83.124,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
91237,2016.94.5,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
91570,2016.94.7,"Art Gallery (OYAG), OYAG, 137, Case 03",137-3
96960,2001.87.577,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
97220,2001.87.776,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
97492,2001.87.885,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
138436,2001.87.9489,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
148218,2001.87.16444,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
124544,2007.183.13,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
124570,2007.183.21,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
124579,2007.183.30,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125168,2008.83.16,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125205,2008.83.53,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125212,2008.83.60,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125224,2008.83.72,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125247,2008.83.95,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125364,2009.110.68,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125446,2009.110.150,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125572,2018.65.5,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125501,ILE2013.17.23,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125507,ILE2013.17.29,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125512,ILE2013.17.34,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125551,ILE2013.17.73,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125594,ILE2013.17.115,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125598,ILE2013.17.119,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125602,ILE2013.17.123,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125654,ILE2013.17.175,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125657,ILE2013.17.178,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125758,ILE2013.17.279,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125855,ILE2013.17.376,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
125897,ILE2013.17.418,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
137087,2001.87.8735,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
98635,2001.87.1514,"Art Gallery (OYAG), OYAG, 137, Case 04",137-4
93256,2001.87.119,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
97367,2001.87.866,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
97406,2001.87.870,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
119442,2001.87.3900,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
140171,2001.87.8079,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
138438,2001.87.9491,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
144514,2001.87.14006,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
154362,2001.87.20215,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
154923,2001.87.20352,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
156895,2001.87.21706,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
156887,2001.87.21758,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
156944,2001.87.22018,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
157490,2001.87.22492,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
161388,2001.87.24334,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
164998,2001.87.26071,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
260800,2001.87.76583,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
267615,2001.87.81706,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
283886,2001.87.91929,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
118685,2004.6.3952,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
126937,2005.6.375,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
216228,2016.75.1,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
216229,2016.75.2,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
216233,2016.75.6,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
216234,2016.75.7,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
154265,2001.87.20714,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
153511,2001.87.19327,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
154410,2001.87.20259,"Art Gallery (OYAG), OYAG, 137, Case 05",137-5
93260,2001.87.121,"Art Gallery (OYAG), OYAG, 137, Case 06",137-6
141560,2001.87.11883,"Art Gallery (OYAG), OYAG, 137, Case 06",137-6
126259,2007.182.340,"Art Gallery (OYAG), OYAG, 137, Case 06",137-6
166821,2011.80.1,"Art Gallery (OYAG), OYAG, 137, Case 06",137-6
91234,2016.94.2,"Art Gallery (OYAG), OYAG, 137, Case 06",137-6
124424,2018.65.1,"Art Gallery (OYAG), OYAG, 137, Case 06",137-6
125866,2020.17.12,"Art Gallery (OYAG), OYAG, 137, Case 06",137-6
125573,ILE2013.17.94,"Art Gallery (OYAG), OYAG, 137, Case 06",137-6
68228,1930.1357,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
37686,1930.1362,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
72193,1930.1366,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
72170,1930.1367,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
72176,1930.1368,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
91178,2001.87.4,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
95319,2001.87.406,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
99166,2001.87.1793,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
99167,2001.87.1794,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
111997,2001.87.3438,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
112142,2001.87.3442,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
153988,2001.87.19982,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
168447,2001.87.21394,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
160876,2001.87.23878,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
161127,2001.87.24089,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
165114,2001.87.26390,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
165115,2001.87.26394,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
165118,2001.87.26398,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
182152,2001.87.34853,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
210788,2001.87.54001,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
118317,2007.3.1,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
290055,2019.93.7,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
290057,2019.93.9,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
290058,2019.93.10,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
290060,2019.93.12,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
106999,2001.87.2827,"Art Gallery (OYAG), OYAG, 137, Case 07",137-7
127844,2001.87.5471,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
171651,2001.87.29748,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
172340,2001.87.30302,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
261658,2001.87.77441,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
284950,2001.87.92822,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
122295,2005.6.76,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
122296,2005.6.77,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
122297,2005.6.78,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
126369,2007.182.450,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
175334,2012.77.1,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
125741,ILE2013.17.262,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
314148,ILE2022.5.1,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
309979,ILE2022.5.2,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
309980,ILE2022.5.3,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
284711,2001.87.92754,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
308037,2021.33.1,"Art Gallery (OYAG), OYAG, 137, Case 08",137-8
140512,2001.87.11006,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
157029,2001.87.22134,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
157509,2001.87.22542,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
162939,2001.87.25234,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
176219,2001.87.32377,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
176201,2001.87.32387,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
180449,2001.87.34105,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
180425,2001.87.34240,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
193215,2001.87.40836,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
199793,2001.87.48072,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
198552,2001.87.49303,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
203361,2001.87.52972,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
222095,2001.87.58555,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
227374,2001.87.63430,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
231304,2001.87.65170,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
248431,2001.87.72156,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
257309,2001.87.75041,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
260139,2001.87.75922,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
260140,2001.87.75923,"Art Gallery (OYAG), OYAG, 137, Case 09",137-9
